SISRecID,count,name_com,name_sci,status
22733724,0,Gilded Barbet,Capito auratus,LC
22683535,0,Spotted Kingfisher,Actenoides lindsayi,LC
22678262,0,Brushland Tinamou,Nothoprocta cinerascens,LC
22732297,0,Somali Courser,Cursorius somalensis,LC
22701315,0,Plain-winged Antshrike,Thamnophilus schistaceus,LC
22683045,0,Azure Kingfisher,Ceyx azureus,LC
22702878,0,Bolivian Recurvebill,Syndactyla striata,LC
22703934,0,Long-billed Honeyeater,Melilestes megarhynchus,LC
22682912,0,Broad-billed Roller,Eurystomus glaucurus,LC
22717626,0,Ruby-cheeked Sunbird,Chalcoparia singalensis,LC
22714641,0,Rockrunner,Achaetops pycnopygius,LC
22716883,0,Banded Warbler,Curruca boehmi,LC
22704307,0,Dark-eared Myza,Myza celebensis,LC
22722025,0,Pirre Warbler,Basileuterus ignotus,VU
22706452,0,Wetar Figbird,Sphecotheres hypoleucus,LC
22700183,0,Cinereous Ground-tyrant,Muscisaxicola cinereus,LC
22717966,0,Bocage's Sunbird,Nectarinia bocagii,LC
22708532,0,Dark-sided Thrush,Zoothera marginata,LC
60824542,0,Himalayan Swiftlet,Aerodramus brevirostris,LC
22707362,0,Chuuk Flycatcher,Myiagra oceanica,LC
22694091,0,Double-banded Courser,Smutsornis africanus,LC
22718735,0,Bannerman's Weaver,Ploceus bannermani,VU
22714005,0,Mauritius Olive White-eye,Zosterops chloronothos,CR
103768261,0,Masked Bunting,Emberiza personata,LC
22726043,0,Grey-headed Barbet,Gymnobucco cinereiceps,LC
22723584,0,Dull-colored Grassquit,Asemospiza obscura,LC
22725888,0,African Green Bee-eater,Merops viridissimus,LC
103673977,0,Vilcabamba Thistletail,Asthenes vilcabambae,LC
22705134,0,Green Shrike-vireo,Vireolanius pulchellus,LC
22708596,0,Rufous-throated Solitaire,Myadestes genibarbis,LC
22722481,0,Red-headed Tanager,Piranga erythrocephala,LC
22723275,0,Tucuman Mountain-finch,Poospiza baeri,VU
22695926,0,Zone-tailed Hawk,Buteo albonotatus,LC
22690364,0,Madagascar Turtle-dove,Nesoenas picturatus,LC
22721307,0,Collared Towhee,Pipilo ocai,LC
22726263,0,Blue-throated Toucanet,Aulacorhynchus caeruleogularis,LC
22713120,0,Red-tailed Greenbul,Criniger calurus,LC
22686756,0,Great Swallow-tailed Swift,Panyptila sanctihieronymi,LC
22732760,0,Whistler's Warbler,Phylloscopus whistleri,LC
22701033,0,Opal-crowned Manakin,Lepidothrix iris,VU
22707383,0,Makira Flycatcher,Myiagra cervinicauda,NT
22692609,0,Bare-eyed Rail,Gymnocrex plumbeiventris,LC
155183424,0,Gould's Nightingale-thrush,Catharus dryas,LC
22706308,0,Ivory-backed Woodswallow,Artamus monachus,LC
103827210,0,Bornean Bulbul,Rubigula montis,LC
22721951,0,Yellow-crowned Whitestart,Myioborus flavivertex,LC
22712677,0,Cape Bulbul,Pycnonotus capensis,LC
22695706,0,Doria's Goshawk,Megatriorchis doriae,NT
22731882,0,Green-legged Partridge,Tropicoperdix chloropus,LC
103813097,0,Grey Firefinch,Lagonosticta nigricollis,LC
22678229,0,Bartlett's Tinamou,Crypturellus bartletti,LC
22704532,0,Mountain Mouse-warbler,Crateroscelis robusta,LC
103694110,0,White-bellied Minivet,Pericrocotus erythropygius,LC
22688027,0,Olivaceous Thornbill,Chalcostigma olivaceum,LC
22705466,0,Sulphur-bellied Whistler,Pachycephala sulfuriventer,LC
22726108,0,Golden-throated Barbet,Psilopogon franklinii,LC
22695438,0,Pale Chanting-goshawk,Melierax canorus,LC
22717522,0,Buzzing Flowerpecker,Dicaeum hypoleucum,LC
22711964,0,White-fronted Tit,Sittiparus semilarvatus,NT
22714168,0,Louisiade White-eye,Zosterops griseotinctus,LC
22701792,0,Ferruginous-backed Antbird,Myrmoderus ferrugineus,LC
22707473,0,Pink-footed Puffback,Dryoscopus angolensis,LC
61634649,0,Blue-diademed Motmot,Momotus lessonii,LC
22690942,0,Russet-crowned Quail-dove,Zentrygon goldmani,NT
22697997,0,Stejneger's Petrel,Pterodroma longirostris,VU
22699851,0,White-throated Flycatcher,Empidonax albigularis,LC
22714043,0,Saipan White-eye,Zosterops saypani,EN
22683935,0,Moluccan Cuckoo,Cacomantis aeruginosus,LC
22727593,0,Coxen's Fig-parrot,Cyclopsitta coxeni,EN
22728459,0,Spangled Owlet-nightjar,Aegotheles tatei,DD
22719566,0,Arabian Waxbill,Estrilda rufibarba,LC
22713021,0,Dusky Tetraka,Crossleyia tenebrosa,DD
22710248,0,Hume's Wheatear,Oenanthe albonigra,LC
22691005,0,Sulu Bleeding-heart,Gallicolumba menagei,CR
22689695,0,Short-tailed Nighthawk,Lurocalis semitorquatus,LC
155658784,0,Pacific Screech-owl,Megascops cooperi,LC
22701643,0,Streak-capped Antwren,Terenura maculata,LC
22683347,0,Vanuatu Kingfisher,Todiramphus farquhari,NT
22692227,0,Chestnut-headed Flufftail,Sarothrura lugens,LC
103797492,0,Baird's Yellowthroat,Geothlypis bairdi,LC
22709031,0,Silverbird,Melaenornis semipartitus,LC
22714254,0,Small Lifou White-eye,Zosterops minutus,LC
22714533,0,Brown Grasshopper-warbler,Locustella luteoventris,LC
22714396,0,Shade Bush-warbler,Horornis parens,LC
22711674,0,Buff-bellied Penduline-Tit,Anthoscopus sylviella,LC
103866611,0,Taiwan Shortwing,Brachypteryx goodfellowi,LC
103680373,0,White-bellied Flycatcher,Leptopogon albidiventer,LC
61998257,0,Lesser Pied Puffbird,Notharchus subtectus,LC
22714056,0,Citrine White-eye,Zosterops semperi,LC
22702569,0,Line-fronted Canastero,Asthenes urubambensis,NT
22715726,0,Striped Laughingthrush,Trochalopteron virgatum,LC
22709022,0,Fire-crested Alethe,Alethe castanea,LC
22710544,0,Moluccan Starling,Aplonis mysolensis,LC
22693807,0,Forbes's Plover,Charadrius forbesi,LC
22723229,0,Rufous-sided Warbling-finch,Poospizopsis hypocondria,LC
22713419,0,Levaillant's Cisticola,Cisticola tinniens,LC
22723963,0,Orange-breasted Bunting,Passerina leclancherii,LC
22682771,0,Choco Trogon,Trogon comptus,LC
22692702,0,Band-bellied Crake,Zapornia paykullii,NT
22710940,0,Pale-bellied Myna,Acridotheres cinereus,VU
22703891,0,Malaita Myzomela,Myzomela malaitae,NT
22718941,0,Weyns's Weaver,Ploceus weynsi,LC
22716079,0,Mountain Wren-babbler,Gypsophila crassa,LC
22698719,0,Grauer's Broadbill,Pseudocalyptomena graueri,VU
103683296,0,Rufous-naped Ground-tyrant,Muscisaxicola rufivertex,LC
22730835,0,Chubb's Cisticola,Cisticola chubbi,LC
22727746,0,Blue Noddy,Anous ceruleus,LC
22692857,0,Makira Moorhen,Pareudiastes silvestris,CR
22691775,0,Zoe's Imperial-pigeon,Ducula zoeae,LC
22691236,0,Pemba Green-pigeon,Treron pembaensis,VU
22696840,0,Campbell Shag,Leucocarbo campbelli,VU
22709566,0,Malay Blue-flycatcher,Cyornis turcosus,NT
103690968,0,Rennell Gerygone,Gerygone citrina,LC
22685678,0,Crimson-fronted Parakeet,Psittacara finschi,LC
22684184,0,Verreaux's Coua,Coua verreauxi,LC
103878757,0,Scarlet-faced Liocichla,Liocichla ripponi,LC
22701235,0,Tufted Antshrike,Mackenziaena severa,LC
103848963,0,Grenada Tanager,Tangara cucullata,LC
22710981,0,Bare-eyed Myna,Streptocitta albertinae,NT
103758982,0,Izu Tit,Sittiparus owstoni,EN
22709389,0,Cryptic Flycatcher,Ficedula crypta,LC
22684795,0,Philippine Cockatoo,Cacatua haematuropygia,CR
22681625,0,Yellow-fronted Barbet,Psilopogon flavifrons,LC
103660237,0,Western Russet Antshrike,Thamnistes anabatinus,LC
22681920,0,Five-colored Barbet,Capito quinticolor,NT
22713283,0,Whistling Cisticola,Cisticola lateralis,LC
22709286,0,Ashy Flycatcher,Fraseria caerulescens,LC
103819582,0,White-winged Snowfinch,Montifringilla nivalis,LC
22728059,0,Eastern Ornate Fruit-dove,Ptilinopus gestroi,LC
22714053,0,Yap Plain White-eye,Zosterops hypolais,NT
103682791,0,Blackish Chat-tyrant,Ochthoeca nigrita,LC
22718841,0,Taveta Golden Weaver,Ploceus castaneiceps,LC
22733849,0,Lined Antshrike,Thamnophilus tenuepunctatus,VU
22719818,0,Black-throated Munia,Lonchura kelaarti,LC
103727785,0,Western Scrub-jay,Aphelocoma californica,LC
62759683,0,Rodrigues Blue-pigeon,Alectroenas payandeei,EX
22700007,0,Fire-eyed Diucon,Xolmis pyrope,LC
22715090,0,Archbold's Newtonia,Newtonia archboldi,LC
22712504,0,Square-tailed Saw-wing,Psalidoprocne nitens,LC
22727150,0,Crimson-bellied Woodpecker,Campephilus haematogaster,LC
22728289,0,White-winged Pigeon,Patagioenas albipennis,LC
103731114,0,Red Satinbird,Cnemophilus sanguineus,LC
22694095,0,Bronze-winged Courser,Rhinoptilus chalcopterus,LC
22705114,0,Northern White-crowned Shrike,Eurocephalus ruppelli,LC
22701907,0,Bare-eyed Antbird,Rhegmatorhina gymnops,VU
22715497,0,Fly River Grassbird,Poodytes albolimbatus,VU
22733891,0,Venezuelan Sylph,Aglaiocercus berlepschi,EN
103879258,0,Alpine Thrush,Zoothera mollissima,LC
22680837,0,Jamaican Woodpecker,Melanerpes radiolatus,LC
22698548,0,Matsudaira's Storm-petrel,Hydrobates matsudairae,VU
22720745,0,Lesser Koa-finch,Rhodacanthis flaviceps,EX
22701530,0,Plain-winged Antwren,Myrmotherula behni,LC
103677088,0,Green-cheeked Becard,Pachyramphus griseigularis,LC
22690895,0,Ochre-bellied Dove,Leptotila ochraceiventris,VU
22693021,0,Four-banded Sandgrouse,Pterocles quadricinctus,LC
22698863,0,Boat-billed Tody-tyrant,Hemitriccus josephinae,LC
22705543,0,Sooty Shrike-thrush,Colluricincla tenebrosa,LC
22686630,0,Philippine Spinetail,Mearnsia picina,NT
22728701,0,Guadeloupe Amazon,Amazona violacea,EX
22701241,0,Black-throated Antshrike,Frederickena viridis,LC
22695544,0,Moluccan Goshawk,Accipiter henicogrammus,NT
22710779,0,Hildebrandt's Starling,Lamprotornis hildebrandti,LC
22699277,0,Slaty Elaenia,Elaenia strepera,LC
22706639,0,Lesser Cuckooshrike,Lalage fimbriata,LC
22714327,0,Spot-breasted White-eye,Heleia muelleri,NT
22685527,0,Glaucous Macaw,Anodorhynchus glaucus,PE
22726026,0,Pale-throated Barbet,Gymnobucco vernayi,VU
22707728,0,Green-breasted Bush-shrike,Malaconotus gladiator,VU
22726092,0,Brown-faced Barbet,Pogonornis minor,LC
22707788,0,Retz's Helmetshrike,Prionops retzii,LC
22683269,0,Blue-breasted Kingfisher,Halcyon malimbica,LC
22717247,0,Rufous-tailed Lark,Ammomanes phoenicura,LC
103710807,0,Fiji Streaked Fantail,Rhipidura layardi,LC
22698893,0,Zimmer's Tody-tyrant,Hemitriccus minimus,LC
22712509,0,Mountain Saw-wing,Psalidoprocne fuliginosa,LC
103889155,0,Bridled White-eye,Zosterops conspicillatus,EX
22717288,0,Bimaculated Lark,Melanocorypha bimaculata,LC
22726706,0,Sapphire-spangled Emerald,Amazilia lactea,LC
22735065,0,Sikkim Treecreeper,Certhia discolor,LC
22712981,0,Xavier's Greenbul,Phyllastrephus xavieri,LC
22683968,0,Pied Bronze-cuckoo,Chalcites crassirostris,LC
22728413,0,Yellow-throated Apalis,Apalis flavigularis,EN
22694705,0,White-cheeked Tern,Sterna repressa,LC
22720944,0,Cape Bunting,Emberiza capensis,LC
22681939,0,Red-headed Barbet,Eubucco bourcierii,LC
22724081,0,Audubon's Oriole,Icterus graduacauda,LC
22719403,0,Red-headed Bluebill,Spermophaga ruficapilla,LC
103708881,0,Banda Fantail,Rhipidura hoedti,LC
22715466,0,Southern Hyliota,Hyliota australis,LC
22734633,0,Hodgson's Treecreeper,Certhia hodgsoni,LC
22704110,0,Macleay's Honeyeater,Xanthotis macleayanus,LC
22725483,0,Luzon Boobook,Ninox philippensis,LC
103683932,0,Masked Bowerbird,Sericulus aureus,LC
22698972,0,Buff-cheeked Tody-flycatcher,Poecilotriccus senex,LC
22701397,0,Plumbeous Antvireo,Dysithamnus plumbeus,VU
22690021,0,Standard-winged Nightjar,Caprimulgus longipennis,LC
22725327,0,Red-collared Lorikeet,Trichoglossus rubritorquis,LC
22682955,0,Pitta-like Ground-roller,Atelornis pittoides,LC
155218901,0,Cream-vented Bulbul,Pycnonotus simplex,LC
22729557,0,Lulu's Tody-flycatcher,Poecilotriccus luluae,EN
22710394,0,Congo Moor-chat,Myrmecocichla tholloni,LC
60838951,0,Polynesian Swiftlet,Aerodramus leucophaeus,LC
22716795,0,Black-breasted Parrotbill,Paradoxornis flavirostris,VU
103682419,0,Rufescent Flycatcher,Myiophobus rufescens,LC
22695508,0,Frances's Sparrowhawk,Accipiter francesiae,LC
22699298,0,Mountain Elaenia,Elaenia frantzii,LC
22734059,0,Sakhalin Grasshopper-warbler,Helopsaltes amnicola,LC
103728331,0,Lawes's Parotia,Parotia lawesii,LC
22724444,0,Maupiti Monarch,Pomarea pomarea,EX
22720604,0,Red-mantled Rosefinch,Carpodacus rhodochlamys,LC
22735379,0,Siberian Nuthatch,Sitta arctica,LC
22717503,0,Bicoloured Flowerpecker,Dicaeum bicolor,LC
103823250,0,Kauai Akialoa,Akialoa stejnegeri,EX
22689859,0,Cayenne Nightjar,Setopagis maculosa,DD
22683512,0,White-rumped Kingfisher,Caridonax fulgidus,LC
22689600,0,Gould's Frogmouth,Batrachostomus stellatus,NT
22727581,0,Double-eyed Fig-parrot,Cyclopsitta diophthalma,LC
103778667,0,Yellow-eyed Junco,Junco phaeonotus,LC
22734508,0,Grey-sided Scimitar-babbler,Erythrogenys swinhoei,LC
61534039,0,Bronze-winged Woodpecker,Colaptes aeruginosus,LC
103891968,0,Green-fronted White-eye,Zosterops minor,LC
22699453,0,Rufous-sided Pygmy-tyrant,Euscarthmus rufomarginatus,NT
131366585,0,Golden-crowned Flycatcher,Myiodynastes chrysocephalus,LC
22728563,0,Apurimac Brush-finch,Atlapetes forbesi,LC
22699677,0,Roraiman Flycatcher,Myiophobus roraimae,LC
22734643,0,Suiriri Flycatcher,Suiriri suiriri,LC
22681861,0,Double-toothed Barbet,Pogonornis bidentatus,LC
22687469,0,Red-billed Streamertail,Trochilus polytmus,LC
22733874,0,Guianan Puffbird,Notharchus macrorhynchos,LC
22686811,0,Nyanza Swift,Apus niansae,LC
22719707,0,Tricoloured Parrotfinch,Erythrura tricolor,LC
103693348,0,Guadalcanal Hooded Whistler,Pachycephala implicata,LC
22703314,0,Bay Antpitta,Grallaria capitalis,LC
103819799,0,Puff-throated Bulbul,Alophoixus pallidus,LC
103849238,0,Yellow-faced Tanager,Tangara lunigera,LC
22682055,0,Grey-breasted Mountain-toucan,Andigena hypoglauca,NT
22725105,0,Eurasian Crimson-winged Finch,Rhodopechys sanguineus,LC
22689781,0,Rufous Nightjar,Antrostomus rufus,LC
103681211,0,Brazilian Elaenia,Elaenia sordida,LC
22703834,0,Mountain Myzomela,Myzomela adolphinae,LC
22708058,0,Helmet Vanga,Euryceros prevostii,EN
22701006,0,Scarlet-horned Manakin,Ceratopipra cornuta,LC
22680552,0,Madagascar Buttonquail,Turnix nigricollis,LC
22732262,0,Bornean Leafbird,Chloropsis kinabaluensis,LC
119194033,0,Indigo-capped Hummingbird,Amazilia cyanifrons,LC
154625453,0,Flores Sea Cuckoo-dove,Macropygia macassariensis,LC
22722351,0,White-winged Shrike-tanager,Lanio versicolor,LC
22681136,0,Himalayan Woodpecker,Dendrocopos himalayensis,LC
22700045,0,Salinas Monjita,Xolmis salinarum,NT
22682325,0,Black Nunbird,Monasa atra,LC
22687901,0,Royal Sunangel,Heliangelus regalis,EN
22726010,0,Emin's Barbet,Trachyphonus emini,LC
22713125,0,Yellow-bearded Greenbul,Criniger olivaceus,VU
22729189,0,Highland Motmot,Momotus aequatorialis,LC
22705953,0,Banggai Crow,Corvus unicolor,CR
22720592,0,Pallas's Rosefinch,Carpodacus roseus,LC
22700891,0,Spangled Cotinga,Cotinga cayana,LC
22725814,0,Rufous-gaped Hillstar,Urochroa bougueri,LC
103811886,0,Northern House Martin,Delichon urbicum,LC
22730526,0,Eastern Long-billed Lark,Certhilauda semitorquata,LC
103771714,0,Black-capped Sparrow,Arremon abeillei,LC
45478181,0,Grey-winged Trumpeter,Psophia crepitans,LC
61433519,0,Little Bronze-cuckoo,Chalcites minutillus,LC
22686458,0,Spot-fronted Swift,Cypseloides cherriei,DD
22705306,0,Rufous-naped Greenlet,Pachysylvia semibrunnea,LC
22703703,0,Fawn-breasted Bowerbird,Chlamydera cerviniventris,LC
103680303,0,Slaty-capped Flycatcher,Leptopogon superciliaris,LC
22685006,0,Great-billed Parrot,Tanygnathus megalorynchos,LC
22704579,0,Papuan Scrubwren,Sericornis papuensis,LC
103761859,0,Indochinese Blue-flycatcher,Cyornis sumatrensis,LC
22724986,0,Slate-crowned Antpitta,Grallaricula nana,LC
22714365,0,Bornean Stubtail,Urosphena whiteheadi,LC
22718641,0,Brown Accentor,Prunella fulvescens,LC
22686155,0,Black-winged Parrot,Hapalopsittaca melanotis,LC
22682209,0,White-chinned Jacamar,Galbula tombacea,LC
22731636,0,Yellow-billed Toucanet,Aulacorhynchus calorhynchus,LC
22720283,0,Protea Canary,Crithagra leucoptera,NT
22733737,0,Beautiful Woodpecker,Melanerpes pulcher,LC
22720693,0,Collared Grosbeak,Mycerobas affinis,LC
22712471,0,Forest Swallow,Atronanus fuliginosus,LC
22723997,0,Band-tailed Oropendola,Cacicus latirostris,LC
22713578,0,Grey-crowned Prinia,Prinia cinereocapilla,VU
22714528,0,Chinese Grasshopper-warbler,Locustella tacsanowskia,LC
22699075,0,White-fronted Tyrannulet,Phyllomyias zeledoni,LC
22691519,0,Claret-breasted Fruit-dove,Ptilinopus viridis,LC
22712230,0,Pale Rock Martin,Ptyonoprogne obsoleta,LC
22707017,0,Livingstone's Flycatcher,Erythrocercus livingstonei,LC
22704869,0,Black-chinned Robin,Poecilodryas brachyura,LC
22705107,0,Magpie Shrike,Lanius melanoleucus,LC
22687187,0,Dot-eared Coquette,Lophornis gouldii,NT
22720488,0,Black Rosy-finch,Leucosticte atrata,EN
22682444,0,Palawan Hornbill,Anthracoceros marchei,VU
22686742,0,Antillean Palm-swift,Tachornis phoenicobia,LC
103893432,0,Oriental Magpie-robin,Copsychus saularis,LC
22722823,0,Seven-colored Tanager,Tangara fastuosa,VU
22722254,0,Fulvous-headed Tanager,Thlypopsis fulviceps,LC
22700458,0,Lesser Antillean Flycatcher,Myiarchus oberi,LC
22736089,0,Moluccan Drongo-cuckoo,Surniculus musschenbroeki,LC
155155950,0,Indian White-eye,Zosterops palpebrosus,LC
22698777,0,Yellow-bellied Sunbird-asity,Neodrepanis hypoxantha,VU
22717059,0,Sharpe's Lark,Mirafra sharpii,EN
22708858,0,Andean Slaty Thrush,Turdus nigriceps,LC
22717176,0,Karoo Lark,Calendulauda albescens,LC
22725573,0,Enggano Imperial-pigeon,Ducula oenothorax,NT
22679430,0,Congo Peafowl,Afropavo congensis,VU
103702904,0,Mussau Triller,Lalage conjuncta,VU
22698614,0,Giant Pitta,Hydrornis caeruleus,NT
22681250,0,Grey-crowned Woodpecker,Colaptes auricularis,LC
103767669,0,Cinnamon-breasted Bunting,Emberiza tahapisi,LC
22701451,0,Cherrie's Antwren,Myrmotherula cherriei,LC
103891168,0,Ethiopian White-eye,Zosterops poliogastrus,LC
22719864,0,Grey-headed Mannikin,Lonchura caniceps,LC
22704013,0,Yellow-gaped Honeyeater,Microptilotis flavirictus,LC
103727711,0,Quindio Jay,Cyanolyca quindiuna,LC
22719155,0,Seychelles Fody,Foudia sechellarum,NT
22714821,0,Cook Reed-warbler,Acrocephalus kerearako,NT
103711173,0,Azure-crested Flycatcher,Myiagra azureocapilla,NT
22724172,0,Pale-eyed Blackbird,Agelasticus xanthophthalmus,LC
22679103,0,Crimson-headed Partridge,Haematortyx sanguiniceps,LC
22679047,0,Bornean Partridge,Arborophila hyperythra,LC
103693596,0,Scrub Greenlet,Hylophilus flavipes,LC
22682698,0,Black Scimitarbill,Rhinopomastus aterrimus,LC
22736493,0,Ticking Doradito,Pseudocolopteryx citreola,LC
22701984,0,Greyish Miner,Geositta maritima,LC
103891921,0,Northern Red-legged Thrush,Turdus plumbeus,LC
22723722,0,Orangequit,Euneornis campestris,LC
103669826,0,Ocellated Woodcreeper,Xiphorhynchus ocellatus,LC
22699200,0,Northern Scrub-flycatcher,Sublegatus arenarum,LC
22717325,0,Hume's Lark,Calandrella acutirostris,LC
22706324,0,White-browed Woodswallow,Artamus superciliosus,LC
22719522,0,Black-tailed Waxbill,Estrilda perreini,LC
103676541,0,White-ruffed Manakin,Corapipo leucorrhoa,LC
22716784,0,Three-toed Parrotbill,Paradoxornis paradoxus,LC
22702777,0,Rufous-necked Foliage-gleaner,Syndactyla ruficollis,VU
103804346,0,Rose-breasted Chat,Granatellus pelzelni,LC
22713182,0,Zamboanga Bulbul,Hypsipetes rufigularis,NT
103730855,0,Thick-billed Berrypecker,Rhamphocharis crassirostris,LC
22716630,0,Brown Fulvetta,Alcippe brunneicauda,NT
62178398,0,North Island Snipe,Coenocorypha barrierensis,EX
22715856,0,Marsh Babbler,Pellorneum palustre,VU
22727013,0,Eastern Little Hornbill,Horizocerus granti,LC
22688036,0,Rainbow-bearded Thornbill,Chalcostigma herrani,LC
103812255,0,Yellow-tufted Dacnis,Dacnis egregia,LC
22685058,0,Papuan King-parrot,Alisterus chloropterus,LC
155257123,0,African Palm-swift,Cypsiurus parvus,LC
22701898,0,Chestnut-crested Antbird,Rhegmatorhina cristata,LC
22683592,0,Numfor Paradise-kingfisher,Tanysiptera carolinae,NT
22699827,0,White-throated Pewee,Contopus albogularis,LC
22712607,0,Striated Bulbul,Alcurus striatus,LC
103839796,0,Tit-like Dacnis,Xenodacnis parina,LC
103871400,0,Red-winged Starling,Onychognathus morio,LC
22698929,0,Yungas Tody-tyrant,Hemitriccus spodiops,LC
22712841,0,White-tailed Greenbul,Baeopogon clamans,LC
22682177,0,Pale-headed Jacamar,Brachygalba goeringi,LC
22727043,0,Cerise-crowned Jacamar,Galbula chalcocephala,LC
22702479,0,Red-and-white Spinetail,Certhiaxis mustelinus,LC
22699251,0,Grey-and-white Tyrannulet,Pseudelaenia leucospodia,LC
22700773,0,White-cheeked Cotinga,Zaratornis stresemanni,VU
22707400,0,Broad-billed Flycatcher,Myiagra ruficollis,LC
22728705,0,Martinique Amazon,Amazona martinicana,EX
22720205,0,Brimstone Canary,Crithagra sulphurata,LC
22701677,0,Bananal Antbird,Cercomacra ferdinandi,NT
22717941,0,Rockefeller's Sunbird,Cinnyris rockefelleri,VU
61658565,0,Oriental Dwarf-kingfisher,Ceyx erithaca,LC
22695596,0,Rufous-necked Sparrowhawk,Accipiter erythrauchen,NT
22734054,0,Philippine Hawk-cuckoo,Hierococcyx pectoralis,LC
22726285,0,Ashy-headed Green-pigeon,Treron phayrei,NT
22713544,0,Golden-headed Cisticola,Cisticola exilis,LC
103711426,0,Velvet Flycatcher,Myiagra eichhorni,LC
22702423,0,Tepui Spinetail,Cranioleuca demissa,LC
22704950,0,Greater Green Leafbird,Chloropsis sonnerati,EN
22727819,0,Burmese Collared-dove,Streptopelia xanthocycla,LC
22707672,0,Black-fronted Bush-shrike,Chlorophoneus nigrifrons,LC
61533973,0,Golden-olive Woodpecker,Colaptes rubiginosus,LC
22715984,0,Red-billed Scimitar-babbler,Pomatorhinus ochraceiceps,LC
22682050,0,Plate-billed Mountain-toucan,Andigena laminirostris,NT
22683174,0,African Dwarf-kingfisher,Ispidina lecontei,LC
22727121,0,Johnston's Woodpecker,Dendropicos johnstoni,LC
22723648,0,Venezuelan Flowerpiercer,Diglossa venezuelensis,EN
103703525,0,Silver-backed Butcherbird,Cracticus argenteus,LC
22735139,0,Long-billed Wren-babbler,Napothera malacoptila,LC
22717970,0,Bronze Sunbird,Nectarinia kilimensis,LC
22698393,0,Chatham Albatross,Thalassarche eremita,VU
103814997,0,Swee Waxbill,Coccopygia melanotis,LC
62290750,0,Southern Red-breasted Plover,Charadrius obscurus,CR
22683862,0,Red-chested Cuckoo,Cuculus solitarius,LC
22695283,0,Western Banded Snake-eagle,Circaetus cinerascens,LC
22717558,0,Mottled Flowerpecker,Dicaeum tristrami,LC
22707336,0,Tinian Monarch,Metabolus takatsukasae,VU
22695532,0,Black-mantled Goshawk,Accipiter melanochlamys,LC
22683602,0,Brown-headed Paradise-kingfisher,Tanysiptera danae,LC
22699119,0,Tawny-rumped Tyrannulet,Phyllomyias uropygialis,LC
22719349,0,Yellow-winged Pytilia,Pytilia hypogrammica,LC
22721630,0,Virginia's Warbler,Leiothlypis virginiae,LC
22707701,0,Doherty's Bush-shrike,Telophorus dohertyi,LC
22692303,0,Mayr's Forest-rail,Rallicula mayri,LC
22684755,0,Gang-gang Cockatoo,Callocephalon fimbriatum,LC
22686136,0,Caica Parrot,Pyrilia caica,NT
22719703,0,Green-faced Parrotfinch,Erythrura viridifacies,VU
22689698,0,Rufous-bellied Nighthawk,Lurocalis rufiventris,LC
181366408,0,Whistling Long-tailed Cuckoo,Cercococcyx lemaireae,NT
22687984,0,Purple-backed Thornbill,Ramphomicron microrhynchum,LC
22687721,0,Pink-throated Brilliant,Heliodoxa gularis,VU
22725205,0,Taiwan Bamboo-partridge,Bambusicola sonorivox,LC
22707847,0,Malawi Batis,Batis dimorpha,LC
103878817,0,Nias Hill Myna,Gracula robusta,CR
22710909,0,Black-winged Myna,Acridotheres melanopterus,EN
103704094,0,Forest Batis,Batis mixta,LC
22725900,0,Blue-throated Bee-eater,Merops viridis,LC
22736541,0,Indian Spot-billed Duck,Anas poecilorhyncha,LC
103681074,0,Tawny-fronted Pygmy-tyrant,Euscarthmus fulviceps,LC
22687380,0,Blue-headed Hummingbird,Cyanophaia bicolor,LC
22688359,0,Ruspoli's Turaco,Tauraco ruspolii,VU
22727636,0,Northern Festive Amazon,Amazona bodini,NT
22707234,0,Rufous Monarch,Symposiachrus rubiensis,LC
22684559,0,Mindanao Lorikeet,Trichoglossus johnstoniae,NT
181568721,0,Black Kite,Milvus migrans,LC
22697484,0,Spot-breasted Ibis,Bostrychia rara,LC
22734603,0,Taiwan Fulvetta,Fulvetta formosana,LC
103894121,0,Pelzeln's Magpie-robin,Copsychus pica,LC
22705675,0,White-throated Jay,Cyanolyca mirabilis,VU
22703140,0,Black-striped Woodcreeper,Xiphorhynchus lachrymosus,LC
22713703,0,Black-collared Apalis,Oreolais pulcher,LC
103888874,0,Reunion Grey White-eye,Zosterops borbonicus,LC
22732863,0,Seram White-eye,Zosterops stalkeri,LC
22724481,0,Serra do Mar Tyrant-manakin,Neopelma chrysolophum,LC
22694830,0,Little White Tern,Gygis microrhyncha,LC
22686940,0,Long-tailed Hermit,Phaethornis superciliosus,LC
22721560,0,Yellow-thighed Finch,Pselliophorus tibialis,LC
22715747,0,Black-faced Laughingthrush,Trochalopteron affine,LC
22727773,0,Grey Hawk,Buteo plagiatus,LC
103891941,0,Western Red-legged Thrush,Turdus rubripes,LC
22705297,0,Buff-cheeked Greenlet,Pachysylvia muscicapina,LC
61201742,0,Green-bellied Hummingbird,Amazilia viridigaster,LC
22726340,0,New Caledonian Nightjar,Eurostopodus exul,PE
22702929,0,White-throated Foliage-gleaner,Syndactyla roraimae,LC
22722942,0,Silver-backed Tanager,Tangara viridicollis,LC
22736357,0,Masked Cardinal,Paroaria nigrogenis,LC
22716289,0,Dark-fronted Babbler,Dumetia atriceps,LC
22722686,0,Chestnut-bellied Mountain-tanager,Dubusia castaneoventris,LC
103769434,0,Ryukyu Flycatcher,Ficedula owstoni,LC
